matrix_id,territory_id,city,state,territory_url,territory_status,template_id,localized_query,modifier_family,intent_class,priority,recommended_page_role,page_creation_recommendation,old_google_surface,new_google_surface,primary_trust_signal,algorithm_era_ids,before_vs_today_recommendation,phrase_bridge_file,city_association_file,github_repository,predecessor_ai_visibility_doi
M01550,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q038,highly rated roofing contractors in Roswell,reviewed,reviews_comparison,medium,reviews hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",GBP/reviews,AI review synthesis,review score and sentiment,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01551,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q039,BBB accredited roofers in Roswell,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,BBB profile/accreditation,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01552,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q040,BBB accredited roofing contractors in Roswell,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,BBB profile/accreditation,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01553,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q041,Better Business Bureau roofers Roswell,credential,trust_research,medium,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/research,AI trust verification,BBB external identity,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01554,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q042,licensed roofers in Roswell,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,license/registration context,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01555,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q043,licensed roofing contractors in Roswell,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,license/registration context,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01556,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q044,licensed and insured roofers in Roswell,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,insurance certificate/process,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01557,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q045,insured roofing contractors in Roswell,credential,trust_verification,medium,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,insurance proof,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01558,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q046,certified roofing company in Roswell,certified,trust_verification,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,manufacturer certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01559,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q047,certified roofers in Roswell,certified,trust_verification,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,manufacturer certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01560,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q048,GAF certified roofers in Roswell,certified,manufacturer_trust,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/manufacturer trust,AI trust verification,GAF certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01561,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q049,Owens Corning certified roofers in Roswell,certified,manufacturer_trust,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/manufacturer trust,AI trust verification,Owens Corning certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01562,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q050,CertainTeed certified roofers in Roswell,certified,manufacturer_trust,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/manufacturer trust,AI trust verification,CertainTeed certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01563,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q051,Master Elite roofing contractor in Roswell,certified,manufacturer_trust,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/manufacturer trust,AI trust verification,Master Elite certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01564,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q052,verified roofing contractors in Roswell,verified,trust_verification,medium,trusted contractor checklist,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,verification criteria,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01565,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q053,vetted roofers in Roswell,verified,trust_verification,medium,trusted contractor checklist,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,criteria and citations,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01566,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q054,professional roofers in Roswell,professional,trust_hiring,medium,service pages,Support phrase.,organic/local,AI local answer,"photos, reviews, NAP consistency",E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01567,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q055,honest roofing company in Roswell,trusted,trust_hiring,medium,trust philosophy page,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local,AI trust-intent answer,process transparency,E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01568,T28,Roswell,GA,https://inspector-roofing.com/roofing-company-roswell-ga/,live,Q056,local roofing company with good reviews Roswell,reviewed,review_research,medium,reviews hub and city pages,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/reviews,AI conversational answer,review proof,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01569,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q001,best roofing company in Sandy Springs,best_top,comparison_hiring,high,trust hub plus GBP/reviews; city page FAQ mention,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/local pack/GBP,AI Overviews/AI Mode answer citation/local recommendations,"reviews, GBP completeness, proof photos, citations",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01570,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q002,best roofers in Sandy Springs,best_top,comparison_hiring,high,trust hub plus GBP/reviews; city page FAQ mention,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/local pack/GBP,AI Overviews/AI Mode answer citation/local recommendations,"reviews, local proof, consistent entity data",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01571,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q003,best roofing contractors in Sandy Springs,best_top,comparison_hiring,high,trust hub plus service pages,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/local pack/GBP,AI answer engine / query fan-out,"licensing, insurance, manufacturer certifications, review proof",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01572,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q004,top rated roofers in Sandy Springs,best_top,reviews_comparison,high,reviews/reputation hub plus GBP,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,GBP/local pack/reviews,AI local recommendations / summarization,"review quantity, rating, review response quality",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01573,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q005,top roofing companies in Sandy Springs,best_top,comparison_hiring,medium,trust hub and city FAQ,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/local pack,AI Mode comparisons,proof modules and third-party citations,E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01574,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q006,top 10 roofers in Sandy Springs,best_top,comparison_research,medium,blog/research note or FAQ,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic/research,AI answer comparison queries,transparent criteria and citations,E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01575,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q007,who is the best roofer in Sandy Springs,best_top,voice_search_comparison,medium,FAQ on trust hub and city pages,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,voice/local search,AI conversational answer,clear criteria and proof,E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01576,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q008,best roofing company in Sandy Springs,best_top,city_comparison,high,city page trust section plus master hub,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic city SERP,AI local answer / query fan-out,"city-specific proof, photos, reviews",E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01577,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q009,top roofing company in Sandy Springs,best_top,city_comparison,medium,city page trust section plus master hub,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,organic city SERP,AI local answer / query fan-out,city proof and profile agreement,E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01578,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q010,top rated roofers in Sandy Springs,best_top,city_reviews_comparison,high,city page review/proof section,Use on a master best/top/trusted hub plus city page trust FAQ; avoid a separate thin best/top page unless unique city proof exists.,local pack/reviews,AI local answer / Maps-adjacent recommendations,reviews and responses,E04|E05|E07,Keep as best/top comparison language in the study and trust hub; route to proof-led city modules rather than unsupported city ranking claims.,data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01579,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q011,trusted roofing company in Sandy Springs,trusted,trust_hiring,high,trusted roofing hub plus city page proof module,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI answer trusted-provider queries,entity consistency and documentation,E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01580,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q012,trusted roofers in Sandy Springs,trusted,trust_hiring,high,trusted roofing hub plus GBP,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI answer trusted-provider queries,"reviews, proof photos, certifications",E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01581,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q013,trusted roofing contractors in Sandy Springs,trusted,trust_hiring,high,trusted roofing hub plus service pages,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI answer trusted-provider queries,"licensing, insurance, BBB, reviews",E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01582,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q014,trusted local roofing company Sandy Springs,trusted,trust_hiring,high,homepage trust section and trust hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/homepage,AI summaries/entity resolution,source spine and local proof,E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01583,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q015,trusted roof repair in Sandy Springs,trusted,repair_trust,high,roof repair page and emergency page,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI answer leak/repair queries,"inspection-first process, photos, reviews",E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01584,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q016,trusted roof replacement company in Sandy Springs,trusted,replacement_trust,high,roof replacement page and trust hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI commercial comparison,replacement documentation and material guidance,E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01585,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q017,trusted storm damage roofer Sandy Springs,trusted,storm_trust,high,storm damage page and insurance-adjacent FAQ,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/storm intent,AI storm damage answer,storm documentation and claim-verifiability,E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01586,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q018,trusted hail damage roofing contractor Sandy Springs,trusted,hail_trust,high,hail damage inspection page,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/storm intent,AI storm damage answer,"photo documentation, negative evidence",E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01587,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q019,trusted insurance claim roofer Sandy Springs,trusted,insurance_adjacent,medium,insurance documentation FAQ,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/claim research,AI insurance-adjacent answers,claim-ready roof file and boundaries,E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01588,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q020,reputable roofing contractors in Sandy Springs,reputable,trust_hiring,high,trusted/reputable hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI trusted-provider queries,third-party citations and reviews,E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01589,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q021,reputable roofers in Sandy Springs,reputable,trust_hiring,high,trusted/reputable hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI trusted-provider queries,reviews and entity agreement,E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01590,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q022,reputable roofing company in Sandy Springs,reputable,trust_hiring,high,trusted/reputable hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI trusted-provider queries,"business identity, BBB, reviews",E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01591,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q023,reputable roof repair company in Sandy Springs,reputable,repair_trust,medium,roof repair page,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI repair answer,inspection and repair documentation,E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01592,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q024,reputable roof replacement company in Sandy Springs,reputable,replacement_trust,medium,roof replacement page,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI replacement comparison,replacement documentation,E06|E07|E08,"Use as proof-led trust intent; support with reviews, profiles, structured data, photos, local facts, and source spine.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01593,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q025,reliable roofing company in Sandy Springs,reliable,trust_hiring,medium,trusted/reliable hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI local recommendation,"response clarity, reviews, photos",E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01594,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q026,reliable roofers in Sandy Springs,reliable,trust_hiring,medium,trusted/reliable hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI local recommendation,reviews and business consistency,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01595,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q027,reliable roofing contractors in Sandy Springs,reliable,trust_hiring,medium,service and trust pages,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI local recommendation,credentials and proof,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01596,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q028,reliable roof repair in Sandy Springs,reliable,repair_trust,medium,roof repair page,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local pack,AI repair answer,timely documentation and repair clarity,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01597,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q029,reliable roof replacement company Sandy Springs,reliable,replacement_trust,medium,roof replacement page,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic,AI replacement comparison,process and warranty/manufacturer proof,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01598,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q030,recommended roofers in Sandy Springs,recommended,review_recommendation,medium,reviews hub and GBP,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",reviews/local,AI recommendation answer,reviews and social proof,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
